layer,score,eval_lang,model_a,seed_a,model_b,seed_b,pre_steps
0,0.981,de,de2fr,2,fr,2,3360
0,0.9852,de,de2fr,2,fr,4,3360
0,0.9872,de,de2fr,2,fr,5,3360
0,0.9801,de,de2fr,2,fr,6,3360
0,0.9858,de,de2fr,2,fr,7,3360
0,0.9789,de,de2fr,3,de,1,3360
0,0.9742,de,de2fr,3,de,2,3360
0,0.9772,de,de2fr,3,de,3,3360
0,0.9763,de,de2fr,3,de,4,3360
0,0.9749,de,de2fr,3,de,5,3360
0,0.9774,de,de2fr,3,de,6,3360
0,0.9868,de,de2fr,3,fr,1,3360
0,0.9795,de,de2fr,3,fr,2,3360
0,0.9821,de,de2fr,3,fr,4,3360
0,0.9869,de,de2fr,3,fr,5,3360
0,0.9724,de,de2fr,3,fr,6,3360
0,0.9884,de,de2fr,3,fr,7,3360
1,0.8823,de,de2fr,1,de,1,3360
1,0.8572,de,de2fr,1,de,2,3360
1,0.8623,de,de2fr,1,de,3,3360
1,0.8301,de,de2fr,1,de,4,3360
1,0.7946,de,de2fr,1,de,5,3360
1,0.8169,de,de2fr,1,de,6,3360
1,0.9446,de,de2fr,1,fr,1,3360
1,0.9451,de,de2fr,1,fr,2,3360
1,0.9566,de,de2fr,1,fr,4,3360
1,0.9324,de,de2fr,1,fr,5,3360
1,0.9514,de,de2fr,1,fr,6,3360
1,0.9568,de,de2fr,1,fr,7,3360
1,0.8689,de,de2fr,2,de,1,3360
1,0.8415,de,de2fr,2,de,2,3360
1,0.8459,de,de2fr,2,de,3,3360
1,0.8219,de,de2fr,2,de,4,3360
1,0.7928,de,de2fr,2,de,5,3360
1,0.8069,de,de2fr,2,de,6,3360
1,0.9453,de,de2fr,2,fr,1,3360
1,0.9443,de,de2fr,2,fr,2,3360
1,0.9531,de,de2fr,2,fr,4,3360
1,0.9447,de,de2fr,2,fr,5,3360
1,0.9455,de,de2fr,2,fr,6,3360
1,0.953,de,de2fr,2,fr,7,3360
1,0.8675,de,de2fr,3,de,1,3360
1,0.8478,de,de2fr,3,de,2,3360
1,0.8543,de,de2fr,3,de,3,3360
1,0.8251,de,de2fr,3,de,4,3360
1,0.7954,de,de2fr,3,de,5,3360
1,0.8103,de,de2fr,3,de,6,3360
1,0.9469,de,de2fr,3,fr,1,3360
1,0.9485,de,de2fr,3,fr,2,3360
1,0.9568,de,de2fr,3,fr,4,3360
1,0.9414,de,de2fr,3,fr,5,3360
1,0.9499,de,de2fr,3,fr,6,3360
1,0.953,de,de2fr,3,fr,7,3360
2,0.6578,de,de2fr,1,de,1,3360
2,0.7065,de,de2fr,1,de,2,3360
2,0.6944,de,de2fr,1,de,3,3360
2,0.7345,de,de2fr,1,de,4,3360
2,0.6822,de,de2fr,1,de,5,3360
2,0.7083,de,de2fr,1,de,6,3360
2,0.9047,de,de2fr,1,fr,1,3360
2,0.9207,de,de2fr,1,fr,2,3360
2,0.9223,de,de2fr,1,fr,4,3360
2,0.9069,de,de2fr,1,fr,5,3360
2,0.9189,de,de2fr,1,fr,6,3360
2,0.9281,de,de2fr,1,fr,7,3360
2,0.6846,de,de2fr,2,de,1,3360
2,0.7164,de,de2fr,2,de,2,3360
2,0.7022,de,de2fr,2,de,3,3360
2,0.7578,de,de2fr,2,de,4,3360
2,0.7133,de,de2fr,2,de,5,3360
2,0.7284,de,de2fr,2,de,6,3360
2,0.8955,de,de2fr,2,fr,1,3360
2,0.9052,de,de2fr,2,fr,2,3360
2,0.9091,de,de2fr,2,fr,4,3360
2,0.9087,de,de2fr,2,fr,5,3360
2,0.8984,de,de2fr,2,fr,6,3360
2,0.9182,de,de2fr,2,fr,7,3360
2,0.6519,de,de2fr,3,de,1,3360
2,0.6611,de,de2fr,3,de,2,3360
2,0.6695,de,de2fr,3,de,3,3360
2,0.7207,de,de2fr,3,de,4,3360
2,0.665,de,de2fr,3,de,5,3360
2,0.6721,de,de2fr,3,de,6,3360
2,0.8905,de,de2fr,3,fr,1,3360
2,0.888,de,de2fr,3,fr,2,3360
2,0.9144,de,de2fr,3,fr,4,3360
2,0.8817,de,de2fr,3,fr,5,3360
2,0.9095,de,de2fr,3,fr,6,3360
2,0.9003,de,de2fr,3,fr,7,3360
3,0.5809,de,de2fr,1,de,1,3360
3,0.5915,de,de2fr,1,de,2,3360
3,0.6748,de,de2fr,1,de,3,3360
3,0.6282,de,de2fr,1,de,4,3360
3,0.5976,de,de2fr,1,de,5,3360
3,0.6751,de,de2fr,1,de,6,3360
3,0.8612,de,de2fr,1,fr,1,3360
3,0.8979,de,de2fr,1,fr,2,3360
3,0.9006,de,de2fr,1,fr,4,3360
3,0.8823,de,de2fr,1,fr,5,3360
3,0.9042,de,de2fr,1,fr,6,3360
3,0.9069,de,de2fr,1,fr,7,3360
3,0.5934,de,de2fr,2,de,1,3360
3,0.6094,de,de2fr,2,de,2,3360
3,0.6973,de,de2fr,2,de,3,3360
3,0.6382,de,de2fr,2,de,4,3360
3,0.6176,de,de2fr,2,de,5,3360
3,0.6886,de,de2fr,2,de,6,3360
3,0.8538,de,de2fr,2,fr,1,3360
3,0.8675,de,de2fr,2,fr,2,3360
3,0.8973,de,de2fr,2,fr,4,3360
3,0.8739,de,de2fr,2,fr,5,3360
3,0.8863,de,de2fr,2,fr,6,3360
3,0.8921,de,de2fr,2,fr,7,3360
3,0.577,de,de2fr,3,de,1,3360
3,0.579,de,de2fr,3,de,2,3360
3,0.6939,de,de2fr,3,de,3,3360
3,0.6346,de,de2fr,3,de,4,3360
3,0.6015,de,de2fr,3,de,5,3360
3,0.6639,de,de2fr,3,de,6,3360
3,0.8583,de,de2fr,3,fr,1,3360
3,0.8868,de,de2fr,3,fr,2,3360
3,0.9104,de,de2fr,3,fr,4,3360
3,0.8643,de,de2fr,3,fr,5,3360
3,0.9081,de,de2fr,3,fr,6,3360
3,0.8967,de,de2fr,3,fr,7,3360
4,0.5856,de,de2fr,1,de,1,3360
4,0.5695,de,de2fr,1,de,2,3360
4,0.5832,de,de2fr,1,de,3,3360
4,0.6245,de,de2fr,1,de,4,3360
4,0.5604,de,de2fr,1,de,5,3360
4,0.6341,de,de2fr,1,de,6,3360
4,0.8198,de,de2fr,1,fr,1,3360
4,0.8824,de,de2fr,1,fr,2,3360
4,0.8643,de,de2fr,1,fr,4,3360
4,0.8686,de,de2fr,1,fr,5,3360
4,0.8527,de,de2fr,1,fr,6,3360
4,0.882,de,de2fr,1,fr,7,3360
4,0.596,de,de2fr,2,de,1,3360
4,0.5941,de,de2fr,2,de,2,3360
4,0.5936,de,de2fr,2,de,3,3360
4,0.6398,de,de2fr,2,de,4,3360
4,0.5824,de,de2fr,2,de,5,3360
4,0.6532,de,de2fr,2,de,6,3360
4,0.8518,de,de2fr,2,fr,1,3360
4,0.8726,de,de2fr,2,fr,2,3360
4,0.8955,de,de2fr,2,fr,4,3360
4,0.8754,de,de2fr,2,fr,5,3360
4,0.8627,de,de2fr,2,fr,6,3360
4,0.8919,de,de2fr,2,fr,7,3360
4,0.5503,de,de2fr,3,de,1,3360
4,0.5319,de,de2fr,3,de,2,3360
4,0.5696,de,de2fr,3,de,3,3360
4,0.6004,de,de2fr,3,de,4,3360
4,0.5665,de,de2fr,3,de,5,3360
4,0.6085,de,de2fr,3,de,6,3360
4,0.82,de,de2fr,3,fr,1,3360
4,0.8121,de,de2fr,3,fr,2,3360
4,0.8737,de,de2fr,3,fr,4,3360
4,0.8187,de,de2fr,3,fr,5,3360
4,0.8486,de,de2fr,3,fr,6,3360
4,0.8383,de,de2fr,3,fr,7,3360
5,0.4503,de,de2fr,1,de,1,3360
5,0.4498,de,de2fr,1,de,2,3360
5,0.4835,de,de2fr,1,de,3,3360
5,0.5184,de,de2fr,1,de,4,3360
5,0.4758,de,de2fr,1,de,5,3360
5,0.4822,de,de2fr,1,de,6,3360
5,0.7067,de,de2fr,1,fr,1,3360
5,0.7299,de,de2fr,1,fr,2,3360
5,0.7676,de,de2fr,1,fr,4,3360
5,0.6714,de,de2fr,1,fr,5,3360
5,0.7005,de,de2fr,1,fr,6,3360
5,0.7272,de,de2fr,1,fr,7,3360
5,0.4768,de,de2fr,2,de,1,3360
5,0.482,de,de2fr,2,de,2,3360
5,0.5281,de,de2fr,2,de,3,3360
5,0.5611,de,de2fr,2,de,4,3360
5,0.5085,de,de2fr,2,de,5,3360
5,0.5152,de,de2fr,2,de,6,3360
5,0.7656,de,de2fr,2,fr,1,3360
5,0.7711,de,de2fr,2,fr,2,3360
5,0.8163,de,de2fr,2,fr,4,3360
5,0.7258,de,de2fr,2,fr,5,3360
5,0.7505,de,de2fr,2,fr,6,3360
5,0.7693,de,de2fr,2,fr,7,3360
5,0.5001,de,de2fr,3,de,1,3360
5,0.457,de,de2fr,3,de,2,3360
5,0.5617,de,de2fr,3,de,3,3360
5,0.559,de,de2fr,3,de,4,3360
5,0.5065,de,de2fr,3,de,5,3360
5,0.5218,de,de2fr,3,de,6,3360
5,0.7355,de,de2fr,3,fr,1,3360
5,0.7982,de,de2fr,3,fr,2,3360
5,0.8156,de,de2fr,3,fr,4,3360
5,0.7352,de,de2fr,3,fr,5,3360
5,0.7795,de,de2fr,3,fr,6,3360
5,0.7839,de,de2fr,3,fr,7,3360
6,0.4611,de,de2fr,1,de,1,3360
6,0.4251,de,de2fr,1,de,2,3360
6,0.4884,de,de2fr,1,de,3,3360
6,0.5557,de,de2fr,1,de,4,3360
6,0.505,de,de2fr,1,de,5,3360
6,0.4547,de,de2fr,1,de,6,3360
6,0.6936,de,de2fr,1,fr,1,3360
6,0.76,de,de2fr,1,fr,2,3360
6,0.7887,de,de2fr,1,fr,4,3360
6,0.7125,de,de2fr,1,fr,5,3360
6,0.7227,de,de2fr,1,fr,6,3360
6,0.7753,de,de2fr,1,fr,7,3360
6,0.3621,de,de2fr,2,de,1,3360
6,0.3908,de,de2fr,2,de,2,3360
6,0.4261,de,de2fr,2,de,3,3360
6,0.4924,de,de2fr,2,de,4,3360
6,0.4512,de,de2fr,2,de,5,3360
6,0.3922,de,de2fr,2,de,6,3360
6,0.6829,de,de2fr,2,fr,1,3360
6,0.7388,de,de2fr,2,fr,2,3360
6,0.7736,de,de2fr,2,fr,4,3360
6,0.6416,de,de2fr,2,fr,5,3360
6,0.7202,de,de2fr,2,fr,6,3360
6,0.7124,de,de2fr,2,fr,7,3360
6,0.4821,de,de2fr,3,de,1,3360
6,0.4394,de,de2fr,3,de,2,3360
6,0.5125,de,de2fr,3,de,3,3360
6,0.5724,de,de2fr,3,de,4,3360
6,0.5096,de,de2fr,3,de,5,3360
6,0.4586,de,de2fr,3,de,6,3360
6,0.6754,de,de2fr,3,fr,1,3360
6,0.7755,de,de2fr,3,fr,2,3360
6,0.7633,de,de2fr,3,fr,4,3360
6,0.7393,de,de2fr,3,fr,5,3360
6,0.748,de,de2fr,3,fr,6,3360
6,0.7641,de,de2fr,3,fr,7,3360
7,0.5826,de,de2fr,1,de,1,3360
7,0.5603,de,de2fr,1,de,2,3360
7,0.5922,de,de2fr,1,de,3,3360
7,0.6376,de,de2fr,1,de,4,3360
7,0.6323,de,de2fr,1,de,5,3360
7,0.5505,de,de2fr,1,de,6,3360
7,0.7174,de,de2fr,1,fr,1,3360
7,0.8073,de,de2fr,1,fr,2,3360
7,0.7913,de,de2fr,1,fr,4,3360
7,0.7849,de,de2fr,1,fr,5,3360
7,0.7528,de,de2fr,1,fr,6,3360
7,0.7987,de,de2fr,1,fr,7,3360
7,0.4611,de,de2fr,2,de,1,3360
7,0.483,de,de2fr,2,de,2,3360
7,0.5129,de,de2fr,2,de,3,3360
7,0.5958,de,de2fr,2,de,4,3360
7,0.5548,de,de2fr,2,de,5,3360
7,0.4371,de,de2fr,2,de,6,3360
7,0.6989,de,de2fr,2,fr,1,3360
7,0.8177,de,de2fr,2,fr,2,3360
7,0.8042,de,de2fr,2,fr,4,3360
7,0.7501,de,de2fr,2,fr,5,3360
7,0.7538,de,de2fr,2,fr,6,3360
7,0.7972,de,de2fr,2,fr,7,3360
7,0.495,de,de2fr,3,de,1,3360
7,0.4874,de,de2fr,3,de,2,3360
7,0.5305,de,de2fr,3,de,3,3360
7,0.6006,de,de2fr,3,de,4,3360
7,0.5639,de,de2fr,3,de,5,3360
7,0.4634,de,de2fr,3,de,6,3360
7,0.6941,de,de2fr,3,fr,1,3360
7,0.783,de,de2fr,3,fr,2,3360
7,0.787,de,de2fr,3,fr,4,3360
7,0.7505,de,de2fr,3,fr,5,3360
7,0.7677,de,de2fr,3,fr,6,3360
7,0.7809,de,de2fr,3,fr,7,3360
8,0.65,de,de2fr,1,de,1,3360
8,0.6571,de,de2fr,1,de,2,3360
8,0.6387,de,de2fr,1,de,3,3360
8,0.6256,de,de2fr,1,de,4,3360
8,0.6164,de,de2fr,1,de,5,3360
8,0.6108,de,de2fr,1,de,6,3360
8,0.7878,de,de2fr,1,fr,1,3360
8,0.8356,de,de2fr,1,fr,2,3360
8,0.8265,de,de2fr,1,fr,4,3360
8,0.7287,de,de2fr,1,fr,5,3360
8,0.7805,de,de2fr,1,fr,6,3360
8,0.8121,de,de2fr,1,fr,7,3360
8,0.6084,de,de2fr,2,de,1,3360
8,0.6116,de,de2fr,2,de,2,3360
8,0.5814,de,de2fr,2,de,3,3360
8,0.5851,de,de2fr,2,de,4,3360
8,0.58,de,de2fr,2,de,5,3360
8,0.5495,de,de2fr,2,de,6,3360
8,0.7698,de,de2fr,2,fr,1,3360
8,0.8353,de,de2fr,2,fr,2,3360
8,0.8205,de,de2fr,2,fr,4,3360
8,0.7442,de,de2fr,2,fr,5,3360
8,0.7796,de,de2fr,2,fr,6,3360
8,0.8132,de,de2fr,2,fr,7,3360
8,0.5724,de,de2fr,3,de,1,3360
8,0.5564,de,de2fr,3,de,2,3360
8,0.5501,de,de2fr,3,de,3,3360
8,0.546,de,de2fr,3,de,4,3360
8,0.5396,de,de2fr,3,de,5,3360
8,0.4893,de,de2fr,3,de,6,3360
8,0.8001,de,de2fr,3,fr,1,3360
8,0.7901,de,de2fr,3,fr,2,3360
8,0.8047,de,de2fr,3,fr,4,3360
8,0.7688,de,de2fr,3,fr,5,3360
8,0.8087,de,de2fr,3,fr,6,3360
8,0.8335,de,de2fr,3,fr,7,3360
9,0.6718,de,de2fr,1,de,1,3360
9,0.6597,de,de2fr,1,de,2,3360
9,0.6164,de,de2fr,1,de,3,3360
9,0.6391,de,de2fr,1,de,4,3360
9,0.6397,de,de2fr,1,de,5,3360
9,0.6433,de,de2fr,1,de,6,3360
9,0.7759,de,de2fr,1,fr,1,3360
9,0.8458,de,de2fr,1,fr,2,3360
9,0.8054,de,de2fr,1,fr,4,3360
9,0.7332,de,de2fr,1,fr,5,3360
9,0.7879,de,de2fr,1,fr,6,3360
9,0.8362,de,de2fr,1,fr,7,3360
9,0.6507,de,de2fr,2,de,1,3360
9,0.6183,de,de2fr,2,de,2,3360
9,0.6061,de,de2fr,2,de,3,3360
9,0.6069,de,de2fr,2,de,4,3360
9,0.6174,de,de2fr,2,de,5,3360
9,0.5996,de,de2fr,2,de,6,3360
9,0.8073,de,de2fr,2,fr,1,3360
9,0.7962,de,de2fr,2,fr,2,3360
9,0.818,de,de2fr,2,fr,4,3360
9,0.7684,de,de2fr,2,fr,5,3360
9,0.8113,de,de2fr,2,fr,6,3360
9,0.8372,de,de2fr,2,fr,7,3360
9,0.6442,de,de2fr,3,de,1,3360
9,0.6276,de,de2fr,3,de,2,3360
9,0.6164,de,de2fr,3,de,3,3360
9,0.6151,de,de2fr,3,de,4,3360
9,0.6161,de,de2fr,3,de,5,3360
9,0.5935,de,de2fr,3,de,6,3360
9,0.8606,de,de2fr,3,fr,1,3360
9,0.7997,de,de2fr,3,fr,2,3360
9,0.8137,de,de2fr,3,fr,4,3360
9,0.8059,de,de2fr,3,fr,5,3360
9,0.8726,de,de2fr,3,fr,6,3360
9,0.8601,de,de2fr,3,fr,7,3360
10,0.5973,de,de2fr,1,de,1,3360
10,0.5546,de,de2fr,1,de,2,3360
10,0.6228,de,de2fr,1,de,3,3360
10,0.605,de,de2fr,1,de,4,3360
10,0.5673,de,de2fr,1,de,5,3360
10,0.5809,de,de2fr,1,de,6,3360
10,0.8382,de,de2fr,1,fr,1,3360
10,0.8285,de,de2fr,1,fr,2,3360
10,0.8091,de,de2fr,1,fr,4,3360
10,0.8191,de,de2fr,1,fr,5,3360
10,0.8333,de,de2fr,1,fr,6,3360
10,0.8518,de,de2fr,1,fr,7,3360
10,0.5595,de,de2fr,2,de,1,3360
10,0.499,de,de2fr,2,de,2,3360
10,0.5842,de,de2fr,2,de,3,3360
10,0.5683,de,de2fr,2,de,4,3360
10,0.5086,de,de2fr,2,de,5,3360
10,0.5125,de,de2fr,2,de,6,3360
10,0.8344,de,de2fr,2,fr,1,3360
10,0.8106,de,de2fr,2,fr,2,3360
10,0.8246,de,de2fr,2,fr,4,3360
10,0.7816,de,de2fr,2,fr,5,3360
10,0.826,de,de2fr,2,fr,6,3360
10,0.8297,de,de2fr,2,fr,7,3360
10,0.598,de,de2fr,3,de,1,3360
10,0.5407,de,de2fr,3,de,2,3360
10,0.622,de,de2fr,3,de,3,3360
10,0.61,de,de2fr,3,de,4,3360
10,0.5522,de,de2fr,3,de,5,3360
10,0.5558,de,de2fr,3,de,6,3360
10,0.8575,de,de2fr,3,fr,1,3360
10,0.8209,de,de2fr,3,fr,2,3360
10,0.8442,de,de2fr,3,fr,4,3360
10,0.8242,de,de2fr,3,fr,5,3360
10,0.8663,de,de2fr,3,fr,6,3360
10,0.8596,de,de2fr,3,fr,7,3360
11,0.515,de,de2fr,1,de,1,3360
11,0.5198,de,de2fr,1,de,2,3360
11,0.5381,de,de2fr,1,de,3,3360
11,0.532,de,de2fr,1,de,4,3360
11,0.4412,de,de2fr,1,de,5,3360
11,0.5711,de,de2fr,1,de,6,3360
11,0.808,de,de2fr,1,fr,1,3360
11,0.8147,de,de2fr,1,fr,2,3360
11,0.8044,de,de2fr,1,fr,4,3360
11,0.7996,de,de2fr,1,fr,5,3360
11,0.8256,de,de2fr,1,fr,6,3360
11,0.8285,de,de2fr,1,fr,7,3360
11,0.5042,de,de2fr,2,de,1,3360
11,0.5162,de,de2fr,2,de,2,3360
11,0.5367,de,de2fr,2,de,3,3360
11,0.5225,de,de2fr,2,de,4,3360
11,0.4272,de,de2fr,2,de,5,3360
11,0.5527,de,de2fr,2,de,6,3360
11,0.8476,de,de2fr,2,fr,1,3360
11,0.8376,de,de2fr,2,fr,2,3360
11,0.835,de,de2fr,2,fr,4,3360
11,0.8231,de,de2fr,2,fr,5,3360
11,0.8462,de,de2fr,2,fr,6,3360
11,0.8335,de,de2fr,2,fr,7,3360
11,0.5084,de,de2fr,3,de,1,3360
11,0.5402,de,de2fr,3,de,2,3360
11,0.5541,de,de2fr,3,de,3,3360
11,0.5351,de,de2fr,3,de,4,3360
11,0.4349,de,de2fr,3,de,5,3360
11,0.5721,de,de2fr,3,de,6,3360
11,0.8431,de,de2fr,3,fr,1,3360
11,0.8341,de,de2fr,3,fr,2,3360
11,0.8517,de,de2fr,3,fr,4,3360
11,0.8224,de,de2fr,3,fr,5,3360
11,0.8672,de,de2fr,3,fr,6,3360
11,0.8503,de,de2fr,3,fr,7,3360
12,0.5163,de,de2fr,1,de,1,3360
12,0.5044,de,de2fr,1,de,2,3360
12,0.5573,de,de2fr,1,de,3,3360
12,0.5499,de,de2fr,1,de,4,3360
12,0.4793,de,de2fr,1,de,5,3360
12,0.4892,de,de2fr,1,de,6,3360
12,0.835,de,de2fr,1,fr,1,3360
12,0.8294,de,de2fr,1,fr,2,3360
12,0.845,de,de2fr,1,fr,4,3360
12,0.8355,de,de2fr,1,fr,5,3360
12,0.8296,de,de2fr,1,fr,6,3360
12,0.843,de,de2fr,1,fr,7,3360
12,0.5335,de,de2fr,2,de,1,3360
12,0.5089,de,de2fr,2,de,2,3360
12,0.5595,de,de2fr,2,de,3,3360
12,0.5567,de,de2fr,2,de,4,3360
12,0.4802,de,de2fr,2,de,5,3360
12,0.5026,de,de2fr,2,de,6,3360
12,0.8536,de,de2fr,2,fr,1,3360
12,0.8455,de,de2fr,2,fr,2,3360
12,0.8419,de,de2fr,2,fr,4,3360
12,0.8326,de,de2fr,2,fr,5,3360
12,0.8317,de,de2fr,2,fr,6,3360
12,0.8425,de,de2fr,2,fr,7,3360
12,0.5648,de,de2fr,3,de,1,3360
12,0.5375,de,de2fr,3,de,2,3360
12,0.5823,de,de2fr,3,de,3,3360
12,0.5738,de,de2fr,3,de,4,3360
12,0.5191,de,de2fr,3,de,5,3360
12,0.5307,de,de2fr,3,de,6,3360
12,0.8537,de,de2fr,3,fr,1,3360
12,0.8413,de,de2fr,3,fr,2,3360
12,0.8612,de,de2fr,3,fr,4,3360
12,0.8509,de,de2fr,3,fr,5,3360
12,0.8473,de,de2fr,3,fr,6,3360
12,0.8608,de,de2fr,3,fr,7,3360
0,0.9799,de,de2fr,1,de,1,5040
0,0.9465,de,de2fr,1,de,2,5040
0,0.9742,de,de2fr,1,de,3,5040
0,0.9834,de,de2fr,1,de,4,5040
0,0.9773,de,de2fr,1,de,5,5040
0,0.9784,de,de2fr,1,de,6,5040
0,0.9792,de,de2fr,1,fr,1,5040
0,0.9636,de,de2fr,1,fr,2,5040
0,0.9852,de,de2fr,1,fr,4,5040
0,0.9735,de,de2fr,1,fr,5,5040
0,0.9727,de,de2fr,1,fr,6,5040
0,0.9768,de,de2fr,1,fr,7,5040
0,0.9799,de,de2fr,2,de,1,5040
0,0.9703,de,de2fr,2,de,2,5040
0,0.9706,de,de2fr,2,de,3,5040
0,0.9847,de,de2fr,2,de,4,5040
0,0.9804,de,de2fr,2,de,5,5040
0,0.9822,de,de2fr,2,de,6,5040
0,0.9856,de,de2fr,2,fr,1,5040
0,0.9812,de,de2fr,2,fr,2,5040
0,0.988,de,de2fr,2,fr,4,5040
0,0.988,de,de2fr,2,fr,5,5040
0,0.9821,de,de2fr,2,fr,6,5040
0,0.9867,de,de2fr,2,fr,7,5040
0,0.9732,de,de2fr,3,de,1,5040
0,0.9785,de,de2fr,3,de,2,5040
0,0.9698,de,de2fr,3,de,3,5040
0,0.9784,de,de2fr,3,de,4,5040
0,0.9729,de,de2fr,3,de,5,5040
0,0.9756,de,de2fr,3,de,6,5040
0,0.9851,de,de2fr,3,fr,1,5040
0,0.9823,de,de2fr,3,fr,2,5040
0,0.981,de,de2fr,3,fr,4,5040
0,0.9889,de,de2fr,3,fr,5,5040
0,0.9768,de,de2fr,3,fr,6,5040
0,0.987,de,de2fr,3,fr,7,5040
1,0.8693,de,de2fr,1,de,1,5040
1,0.846,de,de2fr,1,de,2,5040
1,0.8584,de,de2fr,1,de,3,5040
1,0.8257,de,de2fr,1,de,4,5040
1,0.7871,de,de2fr,1,de,5,5040
1,0.8206,de,de2fr,1,de,6,5040
1,0.9429,de,de2fr,1,fr,1,5040
1,0.9514,de,de2fr,1,fr,2,5040
1,0.9581,de,de2fr,1,fr,4,5040
1,0.9459,de,de2fr,1,fr,5,5040
1,0.9641,de,de2fr,1,fr,6,5040
1,0.9596,de,de2fr,1,fr,7,5040
1,0.8806,de,de2fr,2,de,1,5040
1,0.8527,de,de2fr,2,de,2,5040
1,0.8615,de,de2fr,2,de,3,5040
1,0.83,de,de2fr,2,de,4,5040
1,0.8057,de,de2fr,2,de,5,5040
1,0.8172,de,de2fr,2,de,6,5040
1,0.9424,de,de2fr,2,fr,1,5040
1,0.9412,de,de2fr,2,fr,2,5040
1,0.9493,de,de2fr,2,fr,4,5040
1,0.9349,de,de2fr,2,fr,5,5040
1,0.9503,de,de2fr,2,fr,6,5040
1,0.9561,de,de2fr,2,fr,7,5040
1,0.8741,de,de2fr,3,de,1,5040
1,0.8455,de,de2fr,3,de,2,5040
1,0.8529,de,de2fr,3,de,3,5040
1,0.8223,de,de2fr,3,de,4,5040
1,0.7892,de,de2fr,3,de,5,5040
1,0.8119,de,de2fr,3,de,6,5040
1,0.9493,de,de2fr,3,fr,1,5040
1,0.9465,de,de2fr,3,fr,2,5040
1,0.9602,de,de2fr,3,fr,4,5040
1,0.9442,de,de2fr,3,fr,5,5040
1,0.9595,de,de2fr,3,fr,6,5040
1,0.9633,de,de2fr,3,fr,7,5040
2,0.6642,de,de2fr,1,de,1,5040
2,0.7007,de,de2fr,1,de,2,5040
2,0.6838,de,de2fr,1,de,3,5040
2,0.7344,de,de2fr,1,de,4,5040
2,0.6706,de,de2fr,1,de,5,5040
2,0.7191,de,de2fr,1,de,6,5040
2,0.8925,de,de2fr,1,fr,1,5040
2,0.9117,de,de2fr,1,fr,2,5040
2,0.9054,de,de2fr,1,fr,4,5040
2,0.9134,de,de2fr,1,fr,5,5040
2,0.9183,de,de2fr,1,fr,6,5040
2,0.9237,de,de2fr,1,fr,7,5040
2,0.6726,de,de2fr,2,de,1,5040
2,0.702,de,de2fr,2,de,2,5040
2,0.6793,de,de2fr,2,de,3,5040
2,0.7216,de,de2fr,2,de,4,5040
2,0.6883,de,de2fr,2,de,5,5040
2,0.7094,de,de2fr,2,de,6,5040
2,0.8675,de,de2fr,2,fr,1,5040
2,0.8974,de,de2fr,2,fr,2,5040
2,0.8925,de,de2fr,2,fr,4,5040
2,0.8962,de,de2fr,2,fr,5,5040
2,0.905,de,de2fr,2,fr,6,5040
2,0.917,de,de2fr,2,fr,7,5040
2,0.6726,de,de2fr,3,de,1,5040
2,0.6955,de,de2fr,3,de,2,5040
2,0.6862,de,de2fr,3,de,3,5040
2,0.7427,de,de2fr,3,de,4,5040
2,0.6807,de,de2fr,3,de,5,5040
2,0.6988,de,de2fr,3,de,6,5040
2,0.8848,de,de2fr,3,fr,1,5040
2,0.8951,de,de2fr,3,fr,2,5040
2,0.9206,de,de2fr,3,fr,4,5040
2,0.8744,de,de2fr,3,fr,5,5040
2,0.9078,de,de2fr,3,fr,6,5040
2,0.9074,de,de2fr,3,fr,7,5040
3,0.5872,de,de2fr,1,de,1,5040
3,0.5867,de,de2fr,1,de,2,5040
3,0.6662,de,de2fr,1,de,3,5040
3,0.6273,de,de2fr,1,de,4,5040
3,0.5914,de,de2fr,1,de,5,5040
3,0.6648,de,de2fr,1,de,6,5040
3,0.8525,de,de2fr,1,fr,1,5040
3,0.8933,de,de2fr,1,fr,2,5040
3,0.8921,de,de2fr,1,fr,4,5040
3,0.8895,de,de2fr,1,fr,5,5040
3,0.8968,de,de2fr,1,fr,6,5040
3,0.9042,de,de2fr,1,fr,7,5040
3,0.6048,de,de2fr,2,de,1,5040
3,0.6181,de,de2fr,2,de,2,5040
3,0.6882,de,de2fr,2,de,3,5040
3,0.638,de,de2fr,2,de,4,5040
3,0.6042,de,de2fr,2,de,5,5040
3,0.6836,de,de2fr,2,de,6,5040
3,0.8237,de,de2fr,2,fr,1,5040
3,0.8684,de,de2fr,2,fr,2,5040
3,0.8845,de,de2fr,2,fr,4,5040
3,0.8718,de,de2fr,2,fr,5,5040
3,0.902,de,de2fr,2,fr,6,5040
3,0.9043,de,de2fr,2,fr,7,5040
3,0.6062,de,de2fr,3,de,1,5040
3,0.6137,de,de2fr,3,de,2,5040
3,0.6926,de,de2fr,3,de,3,5040
3,0.6573,de,de2fr,3,de,4,5040
3,0.6265,de,de2fr,3,de,5,5040
3,0.6925,de,de2fr,3,de,6,5040
3,0.8799,de,de2fr,3,fr,1,5040
3,0.8987,de,de2fr,3,fr,2,5040
3,0.9124,de,de2fr,3,fr,4,5040
3,0.8744,de,de2fr,3,fr,5,5040
3,0.9016,de,de2fr,3,fr,6,5040
3,0.906,de,de2fr,3,fr,7,5040
4,0.5918,de,de2fr,1,de,1,5040
4,0.5793,de,de2fr,1,de,2,5040
4,0.5796,de,de2fr,1,de,3,5040
