epoch,layer,model_a,seed_a,model_b,seed_b,score
9,10,en2fr,6,fr,4,0.7535
9,10,en2fr,6,fr,6,0.7511
9,10,en2fr,7,de,4,0.5323
9,10,en2fr,7,de,6,0.4804
9,10,en2fr,7,fr,4,0.7918
9,10,en2fr,7,fr,6,0.7905
9,10,en2fr,8,de,4,0.5284
9,10,en2fr,8,de,6,0.4838
9,10,en2fr,8,fr,4,0.7832
9,10,en2fr,8,fr,6,0.7596
9,10,en2fr,9,de,4,0.5393
9,10,en2fr,9,de,6,0.4862
9,10,en2fr,9,fr,4,0.7673
9,10,en2fr,9,fr,6,0.7635
9,10,en2fr,0,de,4,0.5834
9,10,en2fr,0,de,6,0.54
9,10,en2fr,0,fr,4,0.7721
9,10,en2fr,0,fr,6,0.7678
10,10,de2fr,2,de,4,0.5834
10,10,de2fr,2,de,6,0.5766
10,10,de2fr,2,fr,4,0.7777
10,10,de2fr,2,fr,6,0.7588
10,10,de2fr,3,de,4,0.5769
10,10,de2fr,3,de,6,0.5123
10,10,de2fr,3,fr,4,0.82
10,10,de2fr,3,fr,6,0.7805
10,10,de2fr,6,de,4,0.5791
10,10,de2fr,6,de,6,0.5456
10,10,de2fr,6,fr,4,0.797
10,10,de2fr,6,fr,6,0.7681
10,10,de2fr,7,de,4,0.6152
10,10,de2fr,7,de,6,0.6152
10,10,de2fr,7,fr,4,0.793
10,10,de2fr,7,fr,6,0.7741
10,10,de2fr,8,de,4,0.5146
10,10,de2fr,8,de,6,0.4484
10,10,de2fr,8,fr,4,0.7796
10,10,de2fr,8,fr,6,0.733
10,10,en2fr,2,de,4,0.5186
10,10,en2fr,2,de,6,0.4323
10,10,en2fr,2,fr,4,0.8109
10,10,en2fr,2,fr,6,0.7588
10,10,en2fr,3,de,4,0.536
10,10,en2fr,3,de,6,0.4561
10,10,en2fr,3,fr,4,0.7743
10,10,en2fr,3,fr,6,0.7466
10,10,en2fr,6,de,4,0.5171
10,10,en2fr,6,de,6,0.4773
10,10,en2fr,6,fr,4,0.7317
10,10,en2fr,6,fr,6,0.742
10,10,en2fr,7,de,4,0.5257
10,10,en2fr,7,de,6,0.4645
10,10,en2fr,7,fr,4,0.7779
10,10,en2fr,7,fr,6,0.7755
10,10,en2fr,8,de,4,0.5331
10,10,en2fr,8,de,6,0.4785
10,10,en2fr,8,fr,4,0.7683
10,10,en2fr,8,fr,6,0.7579
10,10,en2fr,9,de,4,0.5906
10,10,en2fr,9,de,6,0.569
10,10,en2fr,9,fr,4,0.7466
10,10,en2fr,9,fr,6,0.7738
10,10,en2fr,0,de,4,0.5946
10,10,en2fr,0,de,6,0.5523
10,10,en2fr,0,fr,4,0.787
10,10,en2fr,0,fr,6,0.7819
11,10,de2fr,2,de,4,0.5795
11,10,de2fr,2,de,6,0.5461
11,10,de2fr,2,fr,4,0.8078
11,10,de2fr,2,fr,6,0.7754
11,10,de2fr,3,de,4,0.5707
11,10,de2fr,3,de,6,0.5084
11,10,de2fr,3,fr,4,0.8334
11,10,de2fr,3,fr,6,0.8254
11,10,de2fr,6,de,4,0.5879
11,10,de2fr,6,de,6,0.5526
11,10,de2fr,6,fr,4,0.8092
11,10,de2fr,6,fr,6,0.7776
11,10,de2fr,7,de,4,0.5818
11,10,de2fr,7,de,6,0.5732
11,10,de2fr,7,fr,4,0.7877
11,10,de2fr,7,fr,6,0.7479
11,10,de2fr,8,de,4,0.5249
11,10,de2fr,8,de,6,0.4419
11,10,de2fr,8,fr,4,0.796
11,10,de2fr,8,fr,6,0.7829
11,10,en2fr,2,de,4,0.5029
11,10,en2fr,2,de,6,0.4147
11,10,en2fr,2,fr,4,0.7979
11,10,en2fr,2,fr,6,0.802
11,10,en2fr,3,de,4,0.5431
11,10,en2fr,3,de,6,0.4688
11,10,en2fr,3,fr,4,0.8052
11,10,en2fr,3,fr,6,0.7935
11,10,en2fr,6,de,4,0.5235
11,10,en2fr,6,de,6,0.4881
11,10,en2fr,6,fr,4,0.7209
11,10,en2fr,6,fr,6,0.7281
11,10,en2fr,7,de,4,0.5095
11,10,en2fr,7,de,6,0.4216
11,10,en2fr,7,fr,4,0.784
11,10,en2fr,7,fr,6,0.784
11,10,en2fr,8,de,4,0.5193
11,10,en2fr,8,de,6,0.4737
11,10,en2fr,8,fr,4,0.7757
11,10,en2fr,8,fr,6,0.7324
11,10,en2fr,9,de,4,0.5691
11,10,en2fr,9,de,6,0.5272
11,10,en2fr,9,fr,4,0.7612
11,10,en2fr,9,fr,6,0.746
11,10,en2fr,0,de,4,0.5968
11,10,en2fr,0,de,6,0.5622
11,10,en2fr,0,fr,4,0.8092
11,10,en2fr,0,fr,6,0.7938
12,10,de2fr,2,de,4,0.5656
12,10,de2fr,2,de,6,0.5389
12,10,de2fr,2,fr,4,0.8164
12,10,de2fr,2,fr,6,0.8065
12,10,de2fr,3,de,4,0.545
12,10,de2fr,3,de,6,0.4752
12,10,de2fr,3,fr,4,0.8293
12,10,de2fr,3,fr,6,0.8187
12,10,de2fr,6,de,4,0.573
12,10,de2fr,6,de,6,0.5381
12,10,de2fr,6,fr,4,0.8258
12,10,de2fr,6,fr,6,0.8195
12,10,de2fr,7,de,4,0.6111
12,10,de2fr,7,de,6,0.6129
12,10,de2fr,7,fr,4,0.8317
12,10,de2fr,7,fr,6,0.8097
12,10,de2fr,8,de,4,0.5483
12,10,de2fr,8,de,6,0.483
12,10,de2fr,8,fr,4,0.8428
12,10,de2fr,8,fr,6,0.814
12,10,en2fr,2,de,4,0.509
12,10,en2fr,2,de,6,0.4148
12,10,en2fr,2,fr,4,0.8141
12,10,en2fr,2,fr,6,0.8346
12,10,en2fr,3,de,4,0.5415
12,10,en2fr,3,de,6,0.4716
12,10,en2fr,3,fr,4,0.8254
12,10,en2fr,3,fr,6,0.8375
12,10,en2fr,6,de,4,0.5466
12,10,en2fr,6,de,6,0.5405
12,10,en2fr,6,fr,4,0.7355
12,10,en2fr,6,fr,6,0.7452
12,10,en2fr,7,de,4,0.5283
12,10,en2fr,7,de,6,0.4534
12,10,en2fr,7,fr,4,0.7945
12,10,en2fr,7,fr,6,0.8318
12,10,en2fr,8,de,4,0.5448
12,10,en2fr,8,de,6,0.5047
12,10,en2fr,8,fr,4,0.8324
12,10,en2fr,8,fr,6,0.7969
12,10,en2fr,9,de,4,0.5798
12,10,en2fr,9,de,6,0.5599
12,10,en2fr,9,fr,4,0.804
12,10,en2fr,9,fr,6,0.7852
12,10,en2fr,0,de,4,0.5865
12,10,en2fr,0,de,6,0.5596
12,10,en2fr,0,fr,4,0.8336
12,10,en2fr,0,fr,6,0.8326
13,10,de2fr,2,de,4,0.56
13,10,de2fr,2,de,6,0.5699
13,10,de2fr,2,fr,4,0.8318
13,10,de2fr,2,fr,6,0.8128
13,10,de2fr,3,de,4,0.5482
13,10,de2fr,3,de,6,0.5198
13,10,de2fr,3,fr,4,0.8417
13,10,de2fr,3,fr,6,0.8332
13,10,de2fr,6,de,4,0.5611
13,10,de2fr,6,de,6,0.5454
13,10,de2fr,6,fr,4,0.8388
13,10,de2fr,6,fr,6,0.8255
13,10,de2fr,7,de,4,0.597
13,10,de2fr,7,de,6,0.6067
13,10,de2fr,7,fr,4,0.8342
13,10,de2fr,7,fr,6,0.8126
13,10,de2fr,8,de,4,0.5422
13,10,de2fr,8,de,6,0.5115
13,10,de2fr,8,fr,4,0.8528
13,10,de2fr,8,fr,6,0.8137
13,10,en2fr,2,de,4,0.4887
13,10,en2fr,2,de,6,0.4525
13,10,en2fr,2,fr,4,0.8173
13,10,en2fr,2,fr,6,0.7824
13,10,en2fr,3,de,4,0.5336
13,10,en2fr,3,de,6,0.5056
13,10,en2fr,3,fr,4,0.8193
13,10,en2fr,3,fr,6,0.8204
13,10,en2fr,6,de,4,0.5491
13,10,en2fr,6,de,6,0.5376
13,10,en2fr,6,fr,4,0.7695
13,10,en2fr,6,fr,6,0.7562
13,10,en2fr,7,de,4,0.4843
13,10,en2fr,7,de,6,0.4361
13,10,en2fr,7,fr,4,0.7891
13,10,en2fr,7,fr,6,0.765
13,10,en2fr,8,de,4,0.5362
13,10,en2fr,8,de,6,0.5282
13,10,en2fr,8,fr,4,0.833
13,10,en2fr,8,fr,6,0.8007
13,10,en2fr,9,de,4,0.562
13,10,en2fr,9,de,6,0.5478
13,10,en2fr,9,fr,4,0.7962
13,10,en2fr,9,fr,6,0.7788
13,10,en2fr,0,de,4,0.5764
13,10,en2fr,0,de,6,0.5678
13,10,en2fr,0,fr,4,0.8373
13,10,en2fr,0,fr,6,0.8063
14,10,de2fr,2,de,4,0.5693
14,10,de2fr,2,de,6,0.5227
14,10,de2fr,2,fr,4,0.8445
14,10,de2fr,2,fr,6,0.8024
14,10,de2fr,3,de,4,0.5839
14,10,de2fr,3,de,6,0.5052
14,10,de2fr,3,fr,4,0.8543
14,10,de2fr,3,fr,6,0.8256
14,10,de2fr,6,de,4,0.5711
14,10,de2fr,6,de,6,0.518
14,10,de2fr,6,fr,4,0.8295
14,10,de2fr,6,fr,6,0.784
14,10,de2fr,7,de,4,0.6071
14,10,de2fr,7,de,6,0.5823
14,10,de2fr,7,fr,4,0.8336
14,10,de2fr,7,fr,6,0.7974
14,10,de2fr,8,de,4,0.5552
14,10,de2fr,8,de,6,0.4785
14,10,de2fr,8,fr,4,0.8548
14,10,de2fr,8,fr,6,0.8106
14,10,en2fr,2,de,4,0.5067
14,10,en2fr,2,de,6,0.4239
14,10,en2fr,2,fr,4,0.8328
14,10,en2fr,2,fr,6,0.7976
14,10,en2fr,3,de,4,0.572
14,10,en2fr,3,de,6,0.5092
14,10,en2fr,3,fr,4,0.8397
14,10,en2fr,3,fr,6,0.8281
14,10,en2fr,6,de,4,0.5552
14,10,en2fr,6,de,6,0.5338
14,10,en2fr,6,fr,4,0.7354
14,10,en2fr,6,fr,6,0.748
14,10,en2fr,7,de,4,0.5114
14,10,en2fr,7,de,6,0.4169
14,10,en2fr,7,fr,4,0.8233
14,10,en2fr,7,fr,6,0.8113
14,10,en2fr,8,de,4,0.5564
14,10,en2fr,8,de,6,0.5161
14,10,en2fr,8,fr,4,0.826
14,10,en2fr,8,fr,6,0.8051
14,10,en2fr,9,de,4,0.6072
14,10,en2fr,9,de,6,0.5811
14,10,en2fr,9,fr,4,0.7873
14,10,en2fr,9,fr,6,0.7804
14,10,en2fr,0,de,4,0.6042
14,10,en2fr,0,de,6,0.5581
14,10,en2fr,0,fr,4,0.8131
14,10,en2fr,0,fr,6,0.8297
15,10,de2fr,2,de,4,0.588
15,10,de2fr,2,de,6,0.5748
15,10,de2fr,2,fr,4,0.8622
15,10,de2fr,2,fr,6,0.8248
15,10,de2fr,3,de,4,0.5759
15,10,de2fr,3,de,6,0.5437
15,10,de2fr,3,fr,4,0.8397
15,10,de2fr,3,fr,6,0.8372
15,10,de2fr,6,de,4,0.5596
15,10,de2fr,6,de,6,0.5412
15,10,de2fr,6,fr,4,0.8342
15,10,de2fr,6,fr,6,0.8204
15,10,de2fr,7,de,4,0.5997
15,10,de2fr,7,de,6,0.6
15,10,de2fr,7,fr,4,0.8282
15,10,de2fr,7,fr,6,0.8023
15,10,de2fr,8,de,4,0.5436
15,10,de2fr,8,de,6,0.5099
15,10,de2fr,8,fr,4,0.8511
15,10,de2fr,8,fr,6,0.8132
15,10,en2fr,2,de,4,0.5229
15,10,en2fr,2,de,6,0.4786
15,10,en2fr,2,fr,4,0.831
15,10,en2fr,2,fr,6,0.8159
15,10,en2fr,3,de,4,0.5386
15,10,en2fr,3,de,6,0.5067
15,10,en2fr,3,fr,4,0.8478
15,10,en2fr,3,fr,6,0.823
15,10,en2fr,6,de,4,0.5592
15,10,en2fr,6,de,6,0.5387
15,10,en2fr,6,fr,4,0.7867
15,10,en2fr,6,fr,6,0.7714
15,10,en2fr,7,de,4,0.4981
15,10,en2fr,7,de,6,0.451
15,10,en2fr,7,fr,4,0.8082
15,10,en2fr,7,fr,6,0.8217
15,10,en2fr,8,de,4,0.5541
15,10,en2fr,8,de,6,0.5389
15,10,en2fr,8,fr,4,0.8259
15,10,en2fr,8,fr,6,0.8237
15,10,en2fr,9,de,4,0.5916
15,10,en2fr,9,de,6,0.5775
15,10,en2fr,9,fr,4,0.8158
15,10,en2fr,9,fr,6,0.7729
15,10,en2fr,0,de,4,0.6037
15,10,en2fr,0,de,6,0.5903
15,10,en2fr,0,fr,4,0.8469
15,10,en2fr,0,fr,6,0.8371
16,10,de2fr,2,de,4,0.5767
16,10,de2fr,2,de,6,0.5716
16,10,de2fr,2,fr,4,0.8189
16,10,de2fr,2,fr,6,0.8275
16,10,de2fr,3,de,4,0.5771
16,10,de2fr,3,de,6,0.5478
16,10,de2fr,3,fr,4,0.8226
16,10,de2fr,3,fr,6,0.8356
16,10,de2fr,6,de,4,0.5754
16,10,de2fr,6,de,6,0.5591
16,10,de2fr,6,fr,4,0.8308
16,10,de2fr,6,fr,6,0.825
16,10,de2fr,7,de,4,0.5963
16,10,de2fr,7,de,6,0.6126
16,10,de2fr,7,fr,4,0.8199
16,10,de2fr,7,fr,6,0.8041
16,10,de2fr,8,de,4,0.5203
16,10,de2fr,8,de,6,0.4821
16,10,de2fr,8,fr,4,0.8121
16,10,de2fr,8,fr,6,0.8028
16,10,en2fr,2,de,4,0.5216
16,10,en2fr,2,de,6,0.492
16,10,en2fr,2,fr,4,0.8062
16,10,en2fr,2,fr,6,0.8227
16,10,en2fr,3,de,4,0.5562
16,10,en2fr,3,de,6,0.5179
16,10,en2fr,3,fr,4,0.8188
16,10,en2fr,3,fr,6,0.8302
16,10,en2fr,6,de,4,0.54
16,10,en2fr,6,de,6,0.524
16,10,en2fr,6,fr,4,0.744
16,10,en2fr,6,fr,6,0.7524
16,10,en2fr,7,de,4,0.4858
16,10,en2fr,7,de,6,0.433
16,10,en2fr,7,fr,4,0.7716
16,10,en2fr,7,fr,6,0.7905
16,10,en2fr,8,de,4,0.5358
16,10,en2fr,8,de,6,0.5238
16,10,en2fr,8,fr,4,0.8057
16,10,en2fr,8,fr,6,0.7731
16,10,en2fr,9,de,4,0.6069
16,10,en2fr,9,de,6,0.598
16,10,en2fr,9,fr,4,0.7917
16,10,en2fr,9,fr,6,0.8046
16,10,en2fr,0,de,4,0.6015
16,10,en2fr,0,de,6,0.6044
16,10,en2fr,0,fr,4,0.8163
16,10,en2fr,0,fr,6,0.8273
17,10,de2fr,2,de,4,0.5734
17,10,de2fr,2,de,6,0.5491
17,10,de2fr,2,fr,4,0.8497
17,10,de2fr,2,fr,6,0.8168
17,10,de2fr,3,de,4,0.5794
17,10,de2fr,3,de,6,0.5184
17,10,de2fr,3,fr,4,0.8285
17,10,de2fr,3,fr,6,0.8339
17,10,de2fr,6,de,4,0.5718
17,10,de2fr,6,de,6,0.5236
17,10,de2fr,6,fr,4,0.8364
17,10,de2fr,6,fr,6,0.8245
17,10,de2fr,7,de,4,0.6052
17,10,de2fr,7,de,6,0.5977
17,10,de2fr,7,fr,4,0.833
17,10,de2fr,7,fr,6,0.8204
17,10,de2fr,8,de,4,0.5391
17,10,de2fr,8,de,6,0.4804
17,10,de2fr,8,fr,4,0.8254
17,10,de2fr,8,fr,6,0.798
17,10,en2fr,2,de,4,0.5179
17,10,en2fr,2,de,6,0.4662
17,10,en2fr,2,fr,4,0.828
17,10,en2fr,2,fr,6,0.8125
17,10,en2fr,3,de,4,0.562
17,10,en2fr,3,de,6,0.5077
17,10,en2fr,3,fr,4,0.8321
17,10,en2fr,3,fr,6,0.8344
17,10,en2fr,6,de,4,0.5612
17,10,en2fr,6,de,6,0.5391
17,10,en2fr,6,fr,4,0.7853
17,10,en2fr,6,fr,6,0.7826
17,10,en2fr,7,de,4,0.5046
17,10,en2fr,7,de,6,0.4331
17,10,en2fr,7,fr,4,0.7961
17,10,en2fr,7,fr,6,0.803
17,10,en2fr,8,de,4,0.5577
17,10,en2fr,8,de,6,0.5221
17,10,en2fr,8,fr,4,0.8276
17,10,en2fr,8,fr,6,0.8176
17,10,en2fr,9,de,4,0.5834
17,10,en2fr,9,de,6,0.5548
17,10,en2fr,9,fr,4,0.8022
17,10,en2fr,9,fr,6,0.8061
17,10,en2fr,0,de,4,0.6047
17,10,en2fr,0,de,6,0.5752
17,10,en2fr,0,fr,4,0.8438
17,10,en2fr,0,fr,6,0.8439
18,10,de2fr,2,de,4,0.5619
18,10,de2fr,2,de,6,0.5399
18,10,de2fr,2,fr,4,0.8285
18,10,de2fr,2,fr,6,0.8515
18,10,de2fr,3,de,4,0.5732
18,10,de2fr,3,de,6,0.5272
18,10,de2fr,3,fr,4,0.8303
18,10,de2fr,3,fr,6,0.8571
18,10,de2fr,6,de,4,0.5656
18,10,de2fr,6,de,6,0.5408
18,10,de2fr,6,fr,4,0.8245
18,10,de2fr,6,fr,6,0.8417
18,10,de2fr,7,de,4,0.587
18,10,de2fr,7,de,6,0.5903
18,10,de2fr,7,fr,4,0.826
18,10,de2fr,7,fr,6,0.8334
18,10,de2fr,8,de,4,0.5403
18,10,de2fr,8,de,6,0.4775
18,10,de2fr,8,fr,4,0.8192
18,10,de2fr,8,fr,6,0.8503
18,10,en2fr,2,de,4,0.5002
18,10,en2fr,2,de,6,0.4591
18,10,en2fr,2,fr,4,0.7852
18,10,en2fr,2,fr,6,0.8508
18,10,en2fr,3,de,4,0.5436
18,10,en2fr,3,de,6,0.4925
18,10,en2fr,3,fr,4,0.8306
18,10,en2fr,3,fr,6,0.8661
18,10,en2fr,6,de,4,0.5645
18,10,en2fr,6,de,6,0.5536
18,10,en2fr,6,fr,4,0.7936
18,10,en2fr,6,fr,6,0.7893
18,10,en2fr,7,de,4,0.4869
18,10,en2fr,7,de,6,0.4082
18,10,en2fr,7,fr,4,0.7903
18,10,en2fr,7,fr,6,0.8502
18,10,en2fr,8,de,4,0.5246
18,10,en2fr,8,de,6,0.4997
18,10,en2fr,8,fr,4,0.7994
18,10,en2fr,8,fr,6,0.7972
18,10,en2fr,9,de,4,0.559
18,10,en2fr,9,de,6,0.5426
18,10,en2fr,9,fr,4,0.7803
18,10,en2fr,9,fr,6,0.7867
18,10,en2fr,0,de,4,0.6005
18,10,en2fr,0,de,6,0.5916
18,10,en2fr,0,fr,4,0.8428
18,10,en2fr,0,fr,6,0.8581
19,10,de2fr,2,de,4,0.5671
19,10,de2fr,2,de,6,0.5392
19,10,de2fr,2,fr,4,0.8476
19,10,de2fr,2,fr,6,0.8308
19,10,de2fr,3,de,4,0.5722
19,10,de2fr,3,de,6,0.5068
19,10,de2fr,3,fr,4,0.8271
19,10,de2fr,3,fr,6,0.8399
19,10,de2fr,6,de,4,0.5818
19,10,de2fr,6,de,6,0.5414
19,10,de2fr,6,fr,4,0.8296
19,10,de2fr,6,fr,6,0.8381
19,10,de2fr,7,de,4,0.5881
19,10,de2fr,7,de,6,0.5895
19,10,de2fr,7,fr,4,0.844
19,10,de2fr,7,fr,6,0.8404
19,10,de2fr,8,de,4,0.5558
19,10,de2fr,8,de,6,0.5049
19,10,de2fr,8,fr,4,0.826
19,10,de2fr,8,fr,6,0.8276
19,10,en2fr,2,de,4,0.5315
19,10,en2fr,2,de,6,0.4974
19,10,en2fr,2,fr,4,0.8263
19,10,en2fr,2,fr,6,0.843
19,10,en2fr,3,de,4,0.554
19,10,en2fr,3,de,6,0.5125
19,10,en2fr,3,fr,4,0.8306
19,10,en2fr,3,fr,6,0.8431
19,10,en2fr,6,de,4,0.5485
19,10,en2fr,6,de,6,0.5437
19,10,en2fr,6,fr,4,0.7819
19,10,en2fr,6,fr,6,0.7752
19,10,en2fr,7,de,4,0.5136
19,10,en2fr,7,de,6,0.4398
19,10,en2fr,7,fr,4,0.7876
19,10,en2fr,7,fr,6,0.8133
19,10,en2fr,8,de,4,0.5437
19,10,en2fr,8,de,6,0.529
19,10,en2fr,8,fr,4,0.8173
19,10,en2fr,8,fr,6,0.7999
19,10,en2fr,9,de,4,0.5858
19,10,en2fr,9,de,6,0.5562
19,10,en2fr,9,fr,4,0.8202
19,10,en2fr,9,fr,6,0.8001
19,10,en2fr,0,de,4,0.5829
19,10,en2fr,0,de,6,0.5637
19,10,en2fr,0,fr,4,0.834
19,10,en2fr,0,fr,6,0.8332
20,10,de2fr,2,de,4,0.5684
20,10,de2fr,2,de,6,0.5459
20,10,de2fr,2,fr,4,0.8463
20,10,de2fr,2,fr,6,0.8209
20,10,de2fr,3,de,4,0.5834
20,10,de2fr,3,de,6,0.5248
20,10,de2fr,3,fr,4,0.8404
20,10,de2fr,3,fr,6,0.8369
20,10,de2fr,6,de,4,0.5768
20,10,de2fr,6,de,6,0.5442
20,10,de2fr,6,fr,4,0.8319
20,10,de2fr,6,fr,6,0.8394
20,10,de2fr,7,de,4,0.6114
20,10,de2fr,7,de,6,0.5989
20,10,de2fr,7,fr,4,0.8378
20,10,de2fr,7,fr,6,0.8325
20,10,de2fr,8,de,4,0.5954
20,10,de2fr,8,de,6,0.5372
20,10,de2fr,8,fr,4,0.8494
20,10,de2fr,8,fr,6,0.8404
20,10,en2fr,2,de,4,0.5491
20,10,en2fr,2,de,6,0.5089
20,10,en2fr,2,fr,4,0.8294
20,10,en2fr,2,fr,6,0.8451
20,10,en2fr,3,de,4,0.5533
20,10,en2fr,3,de,6,0.5037
20,10,en2fr,3,fr,4,0.8124
20,10,en2fr,3,fr,6,0.8214
20,10,en2fr,6,de,4,0.5418
20,10,en2fr,6,de,6,0.5267
20,10,en2fr,6,fr,4,0.7723
20,10,en2fr,6,fr,6,0.7676
20,10,en2fr,7,de,4,0.5042
20,10,en2fr,7,de,6,0.415
20,10,en2fr,7,fr,4,0.7751
20,10,en2fr,7,fr,6,0.8201
20,10,en2fr,8,de,4,0.5707
20,10,en2fr,8,de,6,0.5488
20,10,en2fr,8,fr,4,0.824
20,10,en2fr,8,fr,6,0.7948
20,10,en2fr,9,de,4,0.5825
20,10,en2fr,9,de,6,0.5627
20,10,en2fr,9,fr,4,0.8211
20,10,en2fr,9,fr,6,0.8097
20,10,en2fr,0,de,4,0.6066
20,10,en2fr,0,de,6,0.59
20,10,en2fr,0,fr,4,0.8426
20,10,en2fr,0,fr,6,0.8484
21,10,de2fr,2,de,4,0.5565
21,10,de2fr,2,de,6,0.544
21,10,de2fr,2,fr,4,0.8231
21,10,de2fr,2,fr,6,0.8265
21,10,de2fr,3,de,4,0.5661
21,10,de2fr,3,de,6,0.5362
21,10,de2fr,3,fr,4,0.8164
21,10,de2fr,3,fr,6,0.8602
21,10,de2fr,6,de,4,0.5791
21,10,de2fr,6,de,6,0.56
21,10,de2fr,6,fr,4,0.8331
21,10,de2fr,6,fr,6,0.8604
21,10,de2fr,7,de,4,0.5918
21,10,de2fr,7,de,6,0.6007
21,10,de2fr,7,fr,4,0.8152
21,10,de2fr,7,fr,6,0.8283
21,10,de2fr,8,de,4,0.5552
21,10,de2fr,8,de,6,0.5289
21,10,de2fr,8,fr,4,0.8352
21,10,de2fr,8,fr,6,0.8392
21,10,en2fr,2,de,4,0.5433
21,10,en2fr,2,de,6,0.5277
21,10,en2fr,2,fr,4,0.814
21,10,en2fr,2,fr,6,0.8473
21,10,en2fr,3,de,4,0.5708
21,10,en2fr,3,de,6,0.5428
21,10,en2fr,3,fr,4,0.8279
21,10,en2fr,3,fr,6,0.8583
21,10,en2fr,6,de,4,0.552
21,10,en2fr,6,de,6,0.5376
21,10,en2fr,6,fr,4,0.7737
21,10,en2fr,6,fr,6,0.7896
21,10,en2fr,7,de,4,0.5224
21,10,en2fr,7,de,6,0.4758
21,10,en2fr,7,fr,4,0.7847
21,10,en2fr,7,fr,6,0.8589
21,10,en2fr,8,de,4,0.5713
21,10,en2fr,8,de,6,0.553
21,10,en2fr,8,fr,4,0.826
21,10,en2fr,8,fr,6,0.8289
21,10,en2fr,9,de,4,0.5855
21,10,en2fr,9,de,6,0.5578
21,10,en2fr,9,fr,4,0.8039
21,10,en2fr,9,fr,6,0.8275
21,10,en2fr,0,de,4,0.5971
21,10,en2fr,0,de,6,0.5883
21,10,en2fr,0,fr,4,0.8306
21,10,en2fr,0,fr,6,0.8547
22,10,de2fr,2,de,4,0.5707
22,10,de2fr,2,de,6,0.5231
22,10,de2fr,2,fr,4,0.8413
22,10,de2fr,2,fr,6,0.8452
22,10,de2fr,3,de,4,0.5805
22,10,de2fr,3,de,6,0.5185
22,10,de2fr,3,fr,4,0.8227
22,10,de2fr,3,fr,6,0.8614
22,10,de2fr,6,de,4,0.593
22,10,de2fr,6,de,6,0.541
22,10,de2fr,6,fr,4,0.8266
22,10,de2fr,6,fr,6,0.8514
22,10,de2fr,7,de,4,0.5995
22,10,de2fr,7,de,6,0.5708
22,10,de2fr,7,fr,4,0.832
22,10,de2fr,7,fr,6,0.846
22,10,de2fr,8,de,4,0.5665
22,10,de2fr,8,de,6,0.5135
22,10,de2fr,8,fr,4,0.8389
22,10,de2fr,8,fr,6,0.8413
22,10,en2fr,2,de,4,0.5596
22,10,en2fr,2,de,6,0.5132
22,10,en2fr,2,fr,4,0.8188
22,10,en2fr,2,fr,6,0.8568
22,10,en2fr,3,de,4,0.5832
22,10,en2fr,3,de,6,0.5133
22,10,en2fr,3,fr,4,0.8251
22,10,en2fr,3,fr,6,0.8549
22,10,en2fr,6,de,4,0.5778
22,10,en2fr,6,de,6,0.5375
22,10,en2fr,6,fr,4,0.7757
22,10,en2fr,6,fr,6,0.7663
22,10,en2fr,7,de,4,0.5197
22,10,en2fr,7,de,6,0.4412
22,10,en2fr,7,fr,4,0.7934
22,10,en2fr,7,fr,6,0.8352
22,10,en2fr,8,de,4,0.5784
22,10,en2fr,8,de,6,0.5315
22,10,en2fr,8,fr,4,0.8132
22,10,en2fr,8,fr,6,0.8251
22,10,en2fr,9,de,4,0.5915
22,10,en2fr,9,de,6,0.5369
22,10,en2fr,9,fr,4,0.7796
22,10,en2fr,9,fr,6,0.8056
22,10,en2fr,0,de,4,0.6115
22,10,en2fr,0,de,6,0.5764
22,10,en2fr,0,fr,4,0.816
22,10,en2fr,0,fr,6,0.8486
23,10,de2fr,2,de,4,0.578
23,10,de2fr,2,de,6,0.5134
23,10,de2fr,2,fr,4,0.8458
23,10,de2fr,2,fr,6,0.8472
23,10,de2fr,3,de,4,0.558
23,10,de2fr,3,de,6,0.4657
23,10,de2fr,3,fr,4,0.8129
23,10,de2fr,3,fr,6,0.8538
23,10,de2fr,6,de,4,0.5804
23,10,de2fr,6,de,6,0.519
23,10,de2fr,6,fr,4,0.8461
23,10,de2fr,6,fr,6,0.8558
23,10,de2fr,7,de,4,0.5948
23,10,de2fr,7,de,6,0.5563
23,10,de2fr,7,fr,4,0.8073
23,10,de2fr,7,fr,6,0.8181
23,10,de2fr,8,de,4,0.5962
23,10,de2fr,8,de,6,0.5259
23,10,de2fr,8,fr,4,0.8407
23,10,de2fr,8,fr,6,0.8366
23,10,en2fr,2,de,4,0.5473
23,10,en2fr,2,de,6,0.477
23,10,en2fr,2,fr,4,0.812
23,10,en2fr,2,fr,6,0.8494
23,10,en2fr,3,de,4,0.5554
23,10,en2fr,3,de,6,0.4702
23,10,en2fr,3,fr,4,0.8138
23,10,en2fr,3,fr,6,0.8477
23,10,en2fr,6,de,4,0.564
23,10,en2fr,6,de,6,0.5161
23,10,en2fr,6,fr,4,0.7781
23,10,en2fr,6,fr,6,0.8147
23,10,en2fr,7,de,4,0.5068
23,10,en2fr,7,de,6,0.3994
23,10,en2fr,7,fr,4,0.7957
23,10,en2fr,7,fr,6,0.8271
23,10,en2fr,8,de,4,0.5651
23,10,en2fr,8,de,6,0.4931
23,10,en2fr,8,fr,4,0.817
23,10,en2fr,8,fr,6,0.8248
23,10,en2fr,9,de,4,0.5727
23,10,en2fr,9,de,6,0.5121
23,10,en2fr,9,fr,4,0.8008
