name,layer,lang_a,epoch_a,lang_b,epoch_b,score
de5_fr25_take2_ckpt17_v_de25_ckpt25_layer5,5,de5_fr25_take2,17,de25,25,0.4333895444869995
de5_fr25_take2_ckpt17_v_de25_take2_ckpt25_layer5,5,de5_fr25_take2,17,de25_take2,25,0.4634183347225189
de5_fr25_take2_ckpt17_v_de25_take3_ckpt25_layer5,5,de5_fr25_take2,17,de25_take3,25,0.49186843633651733
de5_fr25_take2_ckpt17_v_fr25_ckpt25_layer5,5,de5_fr25_take2,17,fr25,25,0.6616423726081848
de5_fr25_take2_ckpt17_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take2,17,fr25_take2,25,0.6544751524925232
de5_fr25_take2_ckpt17_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take2,17,fr25_take3,25,0.07733014971017838
de5_fr25_take2_ckpt17_v_de25_take4_ckpt25_layer5,5,de5_fr25_take2,17,de25_take4,25,0.4687900245189667
de5_fr25_take2_ckpt17_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take2,17,fr25_take4,25,0.7332785725593567
de5_fr25_take3_ckpt17_v_de25_ckpt25_layer5,5,de5_fr25_take3,17,de25,25,0.4576829969882965
de5_fr25_take3_ckpt17_v_de25_take2_ckpt25_layer5,5,de5_fr25_take3,17,de25_take2,25,0.47973865270614624
de5_fr25_take3_ckpt17_v_de25_take3_ckpt25_layer5,5,de5_fr25_take3,17,de25_take3,25,0.5231695771217346
de5_fr25_take3_ckpt17_v_fr25_ckpt25_layer5,5,de5_fr25_take3,17,fr25,25,0.7069878578186035
de5_fr25_take3_ckpt17_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take3,17,fr25_take2,25,0.711231529712677
de5_fr25_take3_ckpt17_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take3,17,fr25_take3,25,0.0669475570321083
de5_fr25_take3_ckpt17_v_de25_take4_ckpt25_layer5,5,de5_fr25_take3,17,de25_take4,25,0.4967955946922302
de5_fr25_take3_ckpt17_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take3,17,fr25_take4,25,0.7491704225540161
de5_fr25_take4_ckpt17_v_de25_ckpt25_layer5,5,de5_fr25_take4,17,de25,25,0.4749560058116913
de5_fr25_take4_ckpt17_v_de25_take2_ckpt25_layer5,5,de5_fr25_take4,17,de25_take2,25,0.47857537865638733
de5_fr25_take4_ckpt17_v_de25_take3_ckpt25_layer5,5,de5_fr25_take4,17,de25_take3,25,0.5522208213806152
de5_fr25_take4_ckpt17_v_fr25_ckpt25_layer5,5,de5_fr25_take4,17,fr25,25,0.7379288673400879
de5_fr25_take4_ckpt17_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take4,17,fr25_take2,25,0.7483831644058228
de5_fr25_take4_ckpt17_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take4,17,fr25_take3,25,0.03898264467716217
de5_fr25_take4_ckpt17_v_de25_take4_ckpt25_layer5,5,de5_fr25_take4,17,de25_take4,25,0.5071688890457153
de5_fr25_take4_ckpt17_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take4,17,fr25_take4,25,0.811266303062439
de5_fr25_ckpt18_v_de25_ckpt25_layer5,5,de5_fr25,18,de25,25,0.5385527610778809
de5_fr25_ckpt18_v_de25_take2_ckpt25_layer5,5,de5_fr25,18,de25_take2,25,0.5503156781196594
de5_fr25_ckpt18_v_de25_take3_ckpt25_layer5,5,de5_fr25,18,de25_take3,25,0.5998746156692505
de5_fr25_ckpt18_v_fr25_ckpt25_layer5,5,de5_fr25,18,fr25,25,0.729392945766449
de5_fr25_ckpt18_v_fr25_take2_ckpt25_layer5,5,de5_fr25,18,fr25_take2,25,0.8097009062767029
de5_fr25_ckpt18_v_fr25_take3_ckpt25_layer5,5,de5_fr25,18,fr25_take3,25,0.0065460288897156715
de5_fr25_ckpt18_v_de25_take4_ckpt25_layer5,5,de5_fr25,18,de25_take4,25,0.5600904822349548
de5_fr25_ckpt18_v_fr25_take4_ckpt25_layer5,5,de5_fr25,18,fr25_take4,25,0.8365648984909058
de5_fr25_take2_ckpt18_v_de25_ckpt25_layer5,5,de5_fr25_take2,18,de25,25,0.3976820707321167
de5_fr25_take2_ckpt18_v_de25_take2_ckpt25_layer5,5,de5_fr25_take2,18,de25_take2,25,0.426417738199234
de5_fr25_take2_ckpt18_v_de25_take3_ckpt25_layer5,5,de5_fr25_take2,18,de25_take3,25,0.440401554107666
de5_fr25_take2_ckpt18_v_fr25_ckpt25_layer5,5,de5_fr25_take2,18,fr25,25,0.6464941501617432
de5_fr25_take2_ckpt18_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take2,18,fr25_take2,25,0.6333428025245667
de5_fr25_take2_ckpt18_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take2,18,fr25_take3,25,0.10515361279249191
de5_fr25_take2_ckpt18_v_de25_take4_ckpt25_layer5,5,de5_fr25_take2,18,de25_take4,25,0.426433801651001
de5_fr25_take2_ckpt18_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take2,18,fr25_take4,25,0.7167208194732666
de5_fr25_take3_ckpt18_v_de25_ckpt25_layer5,5,de5_fr25_take3,18,de25,25,0.46290573477745056
de5_fr25_take3_ckpt18_v_de25_take2_ckpt25_layer5,5,de5_fr25_take3,18,de25_take2,25,0.4708012640476227
de5_fr25_take3_ckpt18_v_de25_take3_ckpt25_layer5,5,de5_fr25_take3,18,de25_take3,25,0.5134124159812927
de5_fr25_take3_ckpt18_v_fr25_ckpt25_layer5,5,de5_fr25_take3,18,fr25,25,0.7344527244567871
de5_fr25_take3_ckpt18_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take3,18,fr25_take2,25,0.732178270816803
de5_fr25_take3_ckpt18_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take3,18,fr25_take3,25,0.059403128921985626
de5_fr25_take3_ckpt18_v_de25_take4_ckpt25_layer5,5,de5_fr25_take3,18,de25_take4,25,0.48858538269996643
de5_fr25_take3_ckpt18_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take3,18,fr25_take4,25,0.7415336966514587
de5_fr25_take4_ckpt18_v_de25_ckpt25_layer5,5,de5_fr25_take4,18,de25,25,0.42766278982162476
de5_fr25_take4_ckpt18_v_de25_take2_ckpt25_layer5,5,de5_fr25_take4,18,de25_take2,25,0.4385521113872528
de5_fr25_take4_ckpt18_v_de25_take3_ckpt25_layer5,5,de5_fr25_take4,18,de25_take3,25,0.4940986633300781
de5_fr25_take4_ckpt18_v_fr25_ckpt25_layer5,5,de5_fr25_take4,18,fr25,25,0.7104936242103577
de5_fr25_take4_ckpt18_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take4,18,fr25_take2,25,0.7179334163665771
de5_fr25_take4_ckpt18_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take4,18,fr25_take3,25,0.07221405953168869
de5_fr25_take4_ckpt18_v_de25_take4_ckpt25_layer5,5,de5_fr25_take4,18,de25_take4,25,0.44425636529922485
de5_fr25_take4_ckpt18_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take4,18,fr25_take4,25,0.7819453477859497
de5_fr25_ckpt19_v_de25_ckpt25_layer5,5,de5_fr25,19,de25,25,0.5484318137168884
de5_fr25_ckpt19_v_de25_take2_ckpt25_layer5,5,de5_fr25,19,de25_take2,25,0.5526455044746399
de5_fr25_ckpt19_v_de25_take3_ckpt25_layer5,5,de5_fr25,19,de25_take3,25,0.6141811609268188
de5_fr25_ckpt19_v_fr25_ckpt25_layer5,5,de5_fr25,19,fr25,25,0.741047739982605
de5_fr25_ckpt19_v_fr25_take2_ckpt25_layer5,5,de5_fr25,19,fr25_take2,25,0.8265540599822998
de5_fr25_ckpt19_v_fr25_take3_ckpt25_layer5,5,de5_fr25,19,fr25_take3,25,0.028552258387207985
de5_fr25_ckpt19_v_de25_take4_ckpt25_layer5,5,de5_fr25,19,de25_take4,25,0.5751821398735046
de5_fr25_ckpt19_v_fr25_take4_ckpt25_layer5,5,de5_fr25,19,fr25_take4,25,0.849413275718689
de5_fr25_take2_ckpt19_v_de25_ckpt25_layer5,5,de5_fr25_take2,19,de25,25,0.37972214818000793
de5_fr25_take2_ckpt19_v_de25_take2_ckpt25_layer5,5,de5_fr25_take2,19,de25_take2,25,0.4169292449951172
de5_fr25_take2_ckpt19_v_de25_take3_ckpt25_layer5,5,de5_fr25_take2,19,de25_take3,25,0.430255264043808
de5_fr25_take2_ckpt19_v_fr25_ckpt25_layer5,5,de5_fr25_take2,19,fr25,25,0.6354467868804932
de5_fr25_take2_ckpt19_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take2,19,fr25_take2,25,0.6236711740493774
de5_fr25_take2_ckpt19_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take2,19,fr25_take3,25,0.10574139654636383
de5_fr25_take2_ckpt19_v_de25_take4_ckpt25_layer5,5,de5_fr25_take2,19,de25_take4,25,0.4104948043823242
de5_fr25_take2_ckpt19_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take2,19,fr25_take4,25,0.6966208219528198
de5_fr25_take3_ckpt19_v_de25_ckpt25_layer5,5,de5_fr25_take3,19,de25,25,0.4280167818069458
de5_fr25_take3_ckpt19_v_de25_take2_ckpt25_layer5,5,de5_fr25_take3,19,de25_take2,25,0.45411497354507446
de5_fr25_take3_ckpt19_v_de25_take3_ckpt25_layer5,5,de5_fr25_take3,19,de25_take3,25,0.4720563590526581
de5_fr25_take3_ckpt19_v_fr25_ckpt25_layer5,5,de5_fr25_take3,19,fr25,25,0.7011255621910095
de5_fr25_take3_ckpt19_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take3,19,fr25_take2,25,0.714779794216156
de5_fr25_take3_ckpt19_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take3,19,fr25_take3,25,0.060944728553295135
de5_fr25_take3_ckpt19_v_de25_take4_ckpt25_layer5,5,de5_fr25_take3,19,de25_take4,25,0.43529653549194336
de5_fr25_take3_ckpt19_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take3,19,fr25_take4,25,0.7373478412628174
de5_fr25_take4_ckpt19_v_de25_ckpt25_layer5,5,de5_fr25_take4,19,de25,25,0.4678996205329895
de5_fr25_take4_ckpt19_v_de25_take2_ckpt25_layer5,5,de5_fr25_take4,19,de25_take2,25,0.4713893532752991
de5_fr25_take4_ckpt19_v_de25_take3_ckpt25_layer5,5,de5_fr25_take4,19,de25_take3,25,0.54872727394104
de5_fr25_take4_ckpt19_v_fr25_ckpt25_layer5,5,de5_fr25_take4,19,fr25,25,0.7427552342414856
de5_fr25_take4_ckpt19_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take4,19,fr25_take2,25,0.7393442988395691
de5_fr25_take4_ckpt19_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take4,19,fr25_take3,25,0.06455828249454498
de5_fr25_take4_ckpt19_v_de25_take4_ckpt25_layer5,5,de5_fr25_take4,19,de25_take4,25,0.508295476436615
de5_fr25_take4_ckpt19_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take4,19,fr25_take4,25,0.8132866621017456
de5_fr25_ckpt20_v_de25_ckpt25_layer5,5,de5_fr25,20,de25,25,0.570992112159729
de5_fr25_ckpt20_v_de25_take2_ckpt25_layer5,5,de5_fr25,20,de25_take2,25,0.5793525576591492
de5_fr25_ckpt20_v_de25_take3_ckpt25_layer5,5,de5_fr25,20,de25_take3,25,0.620818018913269
de5_fr25_ckpt20_v_fr25_ckpt25_layer5,5,de5_fr25,20,fr25,25,0.7564205527305603
de5_fr25_ckpt20_v_fr25_take2_ckpt25_layer5,5,de5_fr25,20,fr25_take2,25,0.8421145081520081
de5_fr25_ckpt20_v_fr25_take3_ckpt25_layer5,5,de5_fr25,20,fr25_take3,25,0.017176218330860138
de5_fr25_ckpt20_v_de25_take4_ckpt25_layer5,5,de5_fr25,20,de25_take4,25,0.5863577723503113
de5_fr25_ckpt20_v_fr25_take4_ckpt25_layer5,5,de5_fr25,20,fr25_take4,25,0.8580700159072876
de5_fr25_take2_ckpt20_v_de25_ckpt25_layer5,5,de5_fr25_take2,20,de25,25,0.35656115412712097
de5_fr25_take2_ckpt20_v_de25_take2_ckpt25_layer5,5,de5_fr25_take2,20,de25_take2,25,0.3806594908237457
de5_fr25_take2_ckpt20_v_de25_take3_ckpt25_layer5,5,de5_fr25_take2,20,de25_take3,25,0.4057086706161499
de5_fr25_take2_ckpt20_v_fr25_ckpt25_layer5,5,de5_fr25_take2,20,fr25,25,0.6017283201217651
de5_fr25_take2_ckpt20_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take2,20,fr25_take2,25,0.5928001403808594
de5_fr25_take2_ckpt20_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take2,20,fr25_take3,25,0.0864400565624237
de5_fr25_take2_ckpt20_v_de25_take4_ckpt25_layer5,5,de5_fr25_take2,20,de25_take4,25,0.3798159956932068
de5_fr25_take2_ckpt20_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take2,20,fr25_take4,25,0.6796656250953674
de5_fr25_take3_ckpt20_v_de25_ckpt25_layer5,5,de5_fr25_take3,20,de25,25,0.47278881072998047
de5_fr25_take3_ckpt20_v_de25_take2_ckpt25_layer5,5,de5_fr25_take3,20,de25_take2,25,0.4868469536304474
de5_fr25_take3_ckpt20_v_de25_take3_ckpt25_layer5,5,de5_fr25_take3,20,de25_take3,25,0.5384504795074463
de5_fr25_take3_ckpt20_v_fr25_ckpt25_layer5,5,de5_fr25_take3,20,fr25,25,0.7294556498527527
de5_fr25_take3_ckpt20_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take3,20,fr25_take2,25,0.7525413036346436
de5_fr25_take3_ckpt20_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take3,20,fr25_take3,25,0.04808390140533447
de5_fr25_take3_ckpt20_v_de25_take4_ckpt25_layer5,5,de5_fr25_take3,20,de25_take4,25,0.5016329884529114
de5_fr25_take3_ckpt20_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take3,20,fr25_take4,25,0.7677340507507324
de5_fr25_take4_ckpt20_v_de25_ckpt25_layer5,5,de5_fr25_take4,20,de25,25,0.4673957824707031
de5_fr25_take4_ckpt20_v_de25_take2_ckpt25_layer5,5,de5_fr25_take4,20,de25_take2,25,0.474317342042923
de5_fr25_take4_ckpt20_v_de25_take3_ckpt25_layer5,5,de5_fr25_take4,20,de25_take3,25,0.5519668459892273
de5_fr25_take4_ckpt20_v_fr25_ckpt25_layer5,5,de5_fr25_take4,20,fr25,25,0.7563783526420593
de5_fr25_take4_ckpt20_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take4,20,fr25_take2,25,0.7586187720298767
de5_fr25_take4_ckpt20_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take4,20,fr25_take3,25,0.029448479413986206
de5_fr25_take4_ckpt20_v_de25_take4_ckpt25_layer5,5,de5_fr25_take4,20,de25_take4,25,0.4959436357021332
de5_fr25_take4_ckpt20_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take4,20,fr25_take4,25,0.8220468163490295
de5_fr25_ckpt21_v_de25_ckpt25_layer5,5,de5_fr25,21,de25,25,0.5643435716629028
de5_fr25_ckpt21_v_de25_take2_ckpt25_layer5,5,de5_fr25,21,de25_take2,25,0.5641224384307861
de5_fr25_ckpt21_v_de25_take3_ckpt25_layer5,5,de5_fr25,21,de25_take3,25,0.6169506311416626
de5_fr25_ckpt21_v_fr25_ckpt25_layer5,5,de5_fr25,21,fr25,25,0.7428330779075623
de5_fr25_ckpt21_v_fr25_take2_ckpt25_layer5,5,de5_fr25,21,fr25_take2,25,0.8189629912376404
de5_fr25_ckpt21_v_fr25_take3_ckpt25_layer5,5,de5_fr25,21,fr25_take3,25,0.015943527221679688
de5_fr25_ckpt21_v_de25_take4_ckpt25_layer5,5,de5_fr25,21,de25_take4,25,0.5809388160705566
de5_fr25_ckpt21_v_fr25_take4_ckpt25_layer5,5,de5_fr25,21,fr25_take4,25,0.8195365071296692
de5_fr25_take2_ckpt21_v_de25_ckpt25_layer5,5,de5_fr25_take2,21,de25,25,0.4495196044445038
de5_fr25_take2_ckpt21_v_de25_take2_ckpt25_layer5,5,de5_fr25_take2,21,de25_take2,25,0.47023025155067444
de5_fr25_take2_ckpt21_v_de25_take3_ckpt25_layer5,5,de5_fr25_take2,21,de25_take3,25,0.5207242965698242
de5_fr25_take2_ckpt21_v_fr25_ckpt25_layer5,5,de5_fr25_take2,21,fr25,25,0.6675691604614258
de5_fr25_take2_ckpt21_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take2,21,fr25_take2,25,0.6528716087341309
de5_fr25_take2_ckpt21_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take2,21,fr25_take3,25,0.08388800173997879
de5_fr25_take2_ckpt21_v_de25_take4_ckpt25_layer5,5,de5_fr25_take2,21,de25_take4,25,0.49392595887184143
de5_fr25_take2_ckpt21_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take2,21,fr25_take4,25,0.7566981911659241
de5_fr25_take3_ckpt21_v_de25_ckpt25_layer5,5,de5_fr25_take3,21,de25,25,0.39509502053260803
de5_fr25_take3_ckpt21_v_de25_take2_ckpt25_layer5,5,de5_fr25_take3,21,de25_take2,25,0.42236995697021484
de5_fr25_take3_ckpt21_v_de25_take3_ckpt25_layer5,5,de5_fr25_take3,21,de25_take3,25,0.443368136882782
de5_fr25_take3_ckpt21_v_fr25_ckpt25_layer5,5,de5_fr25_take3,21,fr25,25,0.6478665471076965
de5_fr25_take3_ckpt21_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take3,21,fr25_take2,25,0.6448220610618591
de5_fr25_take3_ckpt21_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take3,21,fr25_take3,25,0.10388585180044174
de5_fr25_take3_ckpt21_v_de25_take4_ckpt25_layer5,5,de5_fr25_take3,21,de25_take4,25,0.40859299898147583
de5_fr25_take3_ckpt21_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take3,21,fr25_take4,25,0.7188183665275574
de5_fr25_take4_ckpt21_v_de25_ckpt25_layer5,5,de5_fr25_take4,21,de25,25,0.4225119352340698
de5_fr25_take4_ckpt21_v_de25_take2_ckpt25_layer5,5,de5_fr25_take4,21,de25_take2,25,0.4369175434112549
de5_fr25_take4_ckpt21_v_de25_take3_ckpt25_layer5,5,de5_fr25_take4,21,de25_take3,25,0.5090904831886292
de5_fr25_take4_ckpt21_v_fr25_ckpt25_layer5,5,de5_fr25_take4,21,fr25,25,0.7176523804664612
de5_fr25_take4_ckpt21_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take4,21,fr25_take2,25,0.7207499146461487
de5_fr25_take4_ckpt21_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take4,21,fr25_take3,25,0.0741015076637268
de5_fr25_take4_ckpt21_v_de25_take4_ckpt25_layer5,5,de5_fr25_take4,21,de25_take4,25,0.4503733217716217
de5_fr25_take4_ckpt21_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take4,21,fr25_take4,25,0.7863650918006897
de5_fr25_ckpt22_v_de25_ckpt25_layer5,5,de5_fr25,22,de25,25,0.5490845441818237
de5_fr25_ckpt22_v_de25_take2_ckpt25_layer5,5,de5_fr25,22,de25_take2,25,0.5509231686592102
de5_fr25_ckpt22_v_de25_take3_ckpt25_layer5,5,de5_fr25,22,de25_take3,25,0.6260835528373718
de5_fr25_ckpt22_v_fr25_ckpt25_layer5,5,de5_fr25,22,fr25,25,0.7732074856758118
de5_fr25_ckpt22_v_fr25_take2_ckpt25_layer5,5,de5_fr25,22,fr25_take2,25,0.8531449437141418
de5_fr25_ckpt22_v_fr25_take3_ckpt25_layer5,5,de5_fr25,22,fr25_take3,25,-0.0013044641818851233
de5_fr25_ckpt22_v_de25_take4_ckpt25_layer5,5,de5_fr25,22,de25_take4,25,0.5752600431442261
de5_fr25_ckpt22_v_fr25_take4_ckpt25_layer5,5,de5_fr25,22,fr25_take4,25,0.837335467338562
de5_fr25_take2_ckpt22_v_de25_ckpt25_layer5,5,de5_fr25_take2,22,de25,25,0.3967849016189575
de5_fr25_take2_ckpt22_v_de25_take2_ckpt25_layer5,5,de5_fr25_take2,22,de25_take2,25,0.42650488018989563
de5_fr25_take2_ckpt22_v_de25_take3_ckpt25_layer5,5,de5_fr25_take2,22,de25_take3,25,0.4607950747013092
de5_fr25_take2_ckpt22_v_fr25_ckpt25_layer5,5,de5_fr25_take2,22,fr25,25,0.6450971961021423
de5_fr25_take2_ckpt22_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take2,22,fr25_take2,25,0.6363792419433594
de5_fr25_take2_ckpt22_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take2,22,fr25_take3,25,0.11187306046485901
de5_fr25_take2_ckpt22_v_de25_take4_ckpt25_layer5,5,de5_fr25_take2,22,de25_take4,25,0.43833184242248535
de5_fr25_take2_ckpt22_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take2,22,fr25_take4,25,0.7209362983703613
de5_fr25_take3_ckpt22_v_de25_ckpt25_layer5,5,de5_fr25_take3,22,de25,25,0.48321080207824707
de5_fr25_take3_ckpt22_v_de25_take2_ckpt25_layer5,5,de5_fr25_take3,22,de25_take2,25,0.49748674035072327
de5_fr25_take3_ckpt22_v_de25_take3_ckpt25_layer5,5,de5_fr25_take3,22,de25_take3,25,0.5630002021789551
de5_fr25_take3_ckpt22_v_fr25_ckpt25_layer5,5,de5_fr25_take3,22,fr25,25,0.7284923791885376
de5_fr25_take3_ckpt22_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take3,22,fr25_take2,25,0.7362207174301147
de5_fr25_take3_ckpt22_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take3,22,fr25_take3,25,0.05959869921207428
de5_fr25_take3_ckpt22_v_de25_take4_ckpt25_layer5,5,de5_fr25_take3,22,de25_take4,25,0.5117805004119873
de5_fr25_take3_ckpt22_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take3,22,fr25_take4,25,0.8116215467453003
de5_fr25_take4_ckpt22_v_de25_ckpt25_layer5,5,de5_fr25_take4,22,de25,25,0.4391043782234192
de5_fr25_take4_ckpt22_v_de25_take2_ckpt25_layer5,5,de5_fr25_take4,22,de25_take2,25,0.45333269238471985
de5_fr25_take4_ckpt22_v_de25_take3_ckpt25_layer5,5,de5_fr25_take4,22,de25_take3,25,0.5065986514091492
de5_fr25_take4_ckpt22_v_fr25_ckpt25_layer5,5,de5_fr25_take4,22,fr25,25,0.7136260867118835
de5_fr25_take4_ckpt22_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take4,22,fr25_take2,25,0.7238897085189819
de5_fr25_take4_ckpt22_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take4,22,fr25_take3,25,0.07626313716173172
de5_fr25_take4_ckpt22_v_de25_take4_ckpt25_layer5,5,de5_fr25_take4,22,de25_take4,25,0.4716240167617798
de5_fr25_take4_ckpt22_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take4,22,fr25_take4,25,0.7750695943832397
de5_fr25_ckpt23_v_de25_ckpt25_layer5,5,de5_fr25,23,de25,25,0.5587060451507568
de5_fr25_ckpt23_v_de25_take2_ckpt25_layer5,5,de5_fr25,23,de25_take2,25,0.5622774958610535
de5_fr25_ckpt23_v_de25_take3_ckpt25_layer5,5,de5_fr25,23,de25_take3,25,0.6307429075241089
de5_fr25_ckpt23_v_fr25_ckpt25_layer5,5,de5_fr25,23,fr25,25,0.7660712599754333
de5_fr25_ckpt23_v_fr25_take2_ckpt25_layer5,5,de5_fr25,23,fr25_take2,25,0.8536795973777771
de5_fr25_ckpt23_v_fr25_take3_ckpt25_layer5,5,de5_fr25,23,fr25_take3,25,-0.005202185362577438
de5_fr25_ckpt23_v_de25_take4_ckpt25_layer5,5,de5_fr25,23,de25_take4,25,0.5806828141212463
de5_fr25_ckpt23_v_fr25_take4_ckpt25_layer5,5,de5_fr25,23,fr25_take4,25,0.8265206813812256
de5_fr25_take2_ckpt23_v_de25_ckpt25_layer5,5,de5_fr25_take2,23,de25,25,0.4367899000644684
de5_fr25_take2_ckpt23_v_de25_take2_ckpt25_layer5,5,de5_fr25_take2,23,de25_take2,25,0.45162126421928406
de5_fr25_take2_ckpt23_v_de25_take3_ckpt25_layer5,5,de5_fr25_take2,23,de25_take3,25,0.5050783157348633
de5_fr25_take2_ckpt23_v_fr25_ckpt25_layer5,5,de5_fr25_take2,23,fr25,25,0.6937788128852844
de5_fr25_take2_ckpt23_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take2,23,fr25_take2,25,0.6979270577430725
de5_fr25_take2_ckpt23_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take2,23,fr25_take3,25,0.0806969553232193
de5_fr25_take2_ckpt23_v_de25_take4_ckpt25_layer5,5,de5_fr25_take2,23,de25_take4,25,0.4664425849914551
de5_fr25_take2_ckpt23_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take2,23,fr25_take4,25,0.7834806442260742
de5_fr25_take3_ckpt23_v_de25_ckpt25_layer5,5,de5_fr25_take3,23,de25,25,0.5331000685691833
de5_fr25_take3_ckpt23_v_de25_take2_ckpt25_layer5,5,de5_fr25_take3,23,de25_take2,25,0.5329709053039551
de5_fr25_take3_ckpt23_v_de25_take3_ckpt25_layer5,5,de5_fr25_take3,23,de25_take3,25,0.6212109923362732
de5_fr25_take3_ckpt23_v_fr25_ckpt25_layer5,5,de5_fr25_take3,23,fr25,25,0.7353478670120239
de5_fr25_take3_ckpt23_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take3,23,fr25_take2,25,0.7531974911689758
de5_fr25_take3_ckpt23_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take3,23,fr25_take3,25,0.03961211070418358
de5_fr25_take3_ckpt23_v_de25_take4_ckpt25_layer5,5,de5_fr25_take3,23,de25_take4,25,0.5792815089225769
de5_fr25_take3_ckpt23_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take3,23,fr25_take4,25,0.8368932604789734
de5_fr25_take4_ckpt23_v_de25_ckpt25_layer5,5,de5_fr25_take4,23,de25,25,0.4669448137283325
de5_fr25_take4_ckpt23_v_de25_take2_ckpt25_layer5,5,de5_fr25_take4,23,de25_take2,25,0.4760484993457794
de5_fr25_take4_ckpt23_v_de25_take3_ckpt25_layer5,5,de5_fr25_take4,23,de25_take3,25,0.5392052531242371
de5_fr25_take4_ckpt23_v_fr25_ckpt25_layer5,5,de5_fr25_take4,23,fr25,25,0.7029612064361572
de5_fr25_take4_ckpt23_v_fr25_take2_ckpt25_layer5,5,de5_fr25_take4,23,fr25_take2,25,0.7265536785125732
de5_fr25_take4_ckpt23_v_fr25_take3_ckpt25_layer5,5,de5_fr25_take4,23,fr25_take3,25,0.03600222244858742
de5_fr25_take4_ckpt23_v_de25_take4_ckpt25_layer5,5,de5_fr25_take4,23,de25_take4,25,0.48888659477233887
de5_fr25_take4_ckpt23_v_fr25_take4_ckpt25_layer5,5,de5_fr25_take4,23,fr25_take4,25,0.7805310487747192
de5_fr25_ckpt24_v_de25_ckpt25_layer5,5,de5_fr25,24,de25,25,0.5550554990768433
de5_fr25_ckpt24_v_de25_take2_ckpt25_layer5,5,de5_fr25,24,de25_take2,25,0.5628944039344788
de5_fr25_ckpt24_v_de25_take3_ckpt25_layer5,5,de5_fr25,24,de25_take3,25,0.6154501438140869
de5_fr25_ckpt24_v_fr25_ckpt25_layer5,5,de5_fr25,24,fr25,25,0.7699354887008667
de5_fr25_ckpt24_v_fr25_take2_ckpt25_layer5,5,de5_fr25,24,fr25_take2,25,0.8493552207946777
